0.1 -0.502260514588888
0.095833333375 -0.502043077503386
0.09166666675 -0.501843401899243
0.087500000125 -0.501662082465612
0.0833333335 -0.501504762702834
0.079166666875 -0.501361632863175
0.07500000025 -0.501231891304298
0.070833333625 -0.501115121303252
0.066666667 -0.50101082717145
0.062500000375 -0.500918454728338
0.05833333375 -0.500837408422221
0.054166667125 -0.500767064157312
0.0500000005 -0.500706778560562
0.045833333875 -0.500655895653338
0.04166666725 -0.500613751770134
0.037500000625 -0.500579679415967
0.033333334 -0.500553010675902
0.029166667375 -0.500533080831394
0.02500000075 -0.500519233072267
0.020833334125 -0.500510825797674
0.0166666675 -0.500507245434848
0.012500000875 -0.500507931265606
0.00833333425 -0.500512428547317
0.00416666762500001 -0.50052051810179
9.99999999473644E-10 -0.500532612366932
