The minimised E0 in 507 iterations is -0.499975909513751
0.011 1.43210643334487E-08 0.000115757417090736 
0.0151210422676083 5.07155159985276E-08 0.000215138424483125 
0.0173274058973984 8.70619289607171E-08 0.000279999194345245 
0.0187988656767455 1.20265427538805E-07 0.000327622057972305 
0.0199367208745418 1.5178876496249E-07 0.000366793005413267 
0.0209042886635767 1.83115443053583E-07 0.00040168532146566 
0.0217781280112778 2.15330640925484E-07 0.00043443184675795 
0.0225978852013231 2.49219582849759E-07 0.00046620389363029 
0.0233855269429981 2.85374326931564E-07 0.000497680025086845 
0.0241537823249713 3.24264217314496E-07 0.000529267598331717 
0.0249102464423907 3.66279815578015E-07 0.000561216446367824 
0.0256595375614369 4.11760715375206E-07 0.000593681375961949 
0.0264044983438938 4.61013665864818E-07 0.000626758397853856 
0.0271468925452933 5.14324689406619E-07 0.000660506546653017 
0.0278878204625063 5.71967336618195E-07 0.000694961368576923 
0.0286279712685025 6.34208376474242E-07 0.000730143401432542 
0.0293677781183471 7.01311743218796E-07 0.000766063563048074 
0.030107514223349 7.73541280916964E-07 0.000802726597084772 
0.0308473526507809 8.51162651807324E-07 0.000840133284491341 
0.0315874036604416 9.34444660962682E-07 0.000878281865354567 
0.0323277380623773 1.02366017322664E-06 0.00091716895372322 
0.0330684018486681 1.11908674565882E-06 0.000956790126219607 
0.0338094253677243 1.22100706190305E-06 0.000997140300605511 
0.0345508290811299 1.32970922901891E-06 0.00103821397909073 
0.0352926271788177 1.44548697909722E-06 0.00108000540457428 
0.0360348298513717 1.568639805159E-06 0.00112250866087299 
0.0367774447199715 1.6994730518344E-06 0.00116571773694295 
0.0375204777377327 1.83829797501696E-06 0.00120962656797383 
0.0382639337591881 1.98543178029143E-06 0.00125422906164195 
0.0390078169013045 2.14119764687833E-06 0.00129951911484865 
0.0397521307734428 2.30592474172032E-06 0.0013454906243647 
0.0404968786248316 2.47994822687486E-06 0.001392137493576 
0.0412420634400397 2.66360926237157E-06 0.00143945363673795 
0.0419876880015882 2.85725500600291E-06 0.00148743298164014 
0.0427337549317277 3.06123861104481E-06 0.00153606947125825 
0.0434802667209435 3.27591922258206E-06 0.00158535706476215 
0.0442272257479496 3.50166197289445E-06 0.00163528973811588 
0.0449746342941748 3.73883797621067E-06 0.00168586148441986 
0.0457224945546389 3.98782432303673E-06 0.00173706631409123 
0.0464708086464249 4.24900407419734E-06 0.00178889825494311 
0.0472195786155148 4.52276625468324E-06 0.00184135135220189 
0.0479688064424831 4.8095058473661E-06 0.00189441966848656 
0.048718494047367 5.10962378662249E-06 0.00194809728376616 
0.0494686432939243 5.42352695189419E-06 0.00200237829530459 
0.0502192559934184 5.7516281612028E-06 0.00205725681759916 
0.0509703339080262 6.09434616463076E-06 0.00211272698231662 
0.0517218787539351 6.45210563777625E-06 0.00216878293822877 
0.0524738922041792 6.82533717518728E-06 0.00222541885114933 
0.0532263758912475 7.21447728377793E-06 0.00228262890387254 
0.053979331409494 7.61996837622884E-06 0.00234040729611413 
0.0547327603173707 8.04225876437299E-06 0.00239874824445481 
0.0554866641395016 8.48180265256779E-06 0.00245764598228622 
0.056241044368612 8.9390601310532E-06 0.00251709475975951 
0.0569959024673277 9.41449716929687E-06 0.00257708884373633 
0.0577512398698533 9.90858560932524E-06 0.00263762251774218 
0.0585070579835406 1.04218031590414E-05 0.00269869008192205 
0.0592633581903565 1.09546333855291E-05 0.00276028585299817 
0.0600201418482567 1.15075657083425E-05 0.00282240416422974 
0.0607774102924736 1.20810953927815E-05 0.00288503936537469 
0.0615351648367249 1.26757235431538E-05 0.00294818582265313 
0.0622934067743475 1.32919570960203E-05 0.00301183791871256 
0.0630521373793642 1.39303088134272E-05 0.00307599005259464 
0.0638113579074863 1.45912972761222E-05 0.00314063663970357 
0.0645710695970574 1.52754468767552E-05 0.00320577211177579 
0.0653312736699421 1.59832878130637E-05 0.00327139091685113 
0.0660919713323646 1.67153560810422E-05 0.00333748751924515 
0.0668531637756986 1.74721934680951E-05 0.00340405639952277 
0.0676148521772138 1.8254347546174E-05 0.00347109205447298 
0.0683770377007809 1.90623716648983E-05 0.0035385889970847 
0.0691397214975376 1.98968249446585E-05 0.00360654175652361 
0.0699029047065193 2.07582722697034E-05 0.00367494487810994 
