1 2.19388833757914
1.29166666666667 0.861740682827609
1.58333333333333 0.255093762242889
1.875 -0.0567350532896609
2.16666666666667 -0.229858107791033
2.45833333333333 -0.33146625420437
2.75 -0.393311658009519
3.04166666666667 -0.43190711021035
3.33333333333333 -0.456122366641041
3.625 -0.471803944802353
3.91666666666667 -0.481873977327043
4.20833333333333 -0.488224188017989
4.5 -0.492732171318912
4.79166666666667 -0.495190480469432
5.08333333333333 -0.497311532644453
5.375 -0.498355879947733
5.66666666666667 -0.499251173791244
5.95833333333333 -0.499660799879653
6.25 -0.500067103430025
6.54166666666667 -0.500208551865017
6.83333333333333 -0.500391332395847
7.125 -0.500440609146205
7.41666666666667 -0.500504533708078
7.70833333333333 -0.500536484332848
8 -0.500529417770587
