-6.28318530717959 -0.0939532820650714 -0.115729577117729 -0.210854424582648
-6.27060635761566 -0.0991515879932384 -0.115729577117729 -0.21079008669918
-6.25802740805174 -0.104216458216738 -0.115729577117729 -0.210597073048777
-6.24544845848782 -0.109139516370758 -0.115729577117729 -0.210275383631438
-6.23286950892389 -0.113912571293435 -0.115729577117729 -0.209825018447162
-6.22029055935997 -0.118527630298376 -0.115729577117729 -0.209245977495952
-6.20771160979605 -0.122976912195375 -0.115729577117729 -0.208538260777805
-6.19513266023212 -0.127252860038639 -0.115729577117729 -0.207701868292723
-6.1825537106682 -0.131348153582169 -0.115729577117729 -0.206736800040704
-6.16997476110428 -0.135255721422313 -0.115729577117729 -0.205643056021751
-6.15739581154036 -0.138968752807917 -0.115729577117729 -0.204420636235861
-6.14481686197643 -0.142480709098914 -0.115729577117729 -0.203069540683036
-6.13223791241251 -0.145785334854666 -0.115729577117729 -0.201589769363275
-6.11965896284859 -0.148876668533858 -0.115729577117729 -0.199981322276578
-6.10708001328466 -0.151749052788273 -0.115729577117729 -0.198244199422945
-6.09450106372074 -0.154397144333303 -0.115729577117729 -0.196378400802377
-6.08192211415682 -0.156815923378655 -0.115729577117729 -0.194383926414873
-6.06934316459289 -0.159000702603298 -0.115729577117729 -0.192260776260433
-6.05676421502897 -0.16094713565932 -0.115729577117729 -0.190008950339058
-6.04418526546505 -0.162651225190037 -0.115729577117729 -0.187628448650746
-6.03160631590112 -0.16410933034836 -0.115729577117729 -0.185119271195499
-6.0190273663372 -0.165318173802132 -0.115729577117729 -0.182481417973316
-6.00644841677328 -0.166274848213872 -0.115729577117729 -0.179714888984198
-5.99386946720935 -0.166976822183106 -0.115729577117729 -0.176819684228144
-5.98129051764543 -0.167421945640237 -0.115729577117729 -0.173795803705154
-5.96871156808151 -0.167608454681686 -0.115729577117729 -0.170643247415228
-5.95613261851759 -0.167534975836844 -0.115729577117729 -0.167362015358366
-5.94355366895366 -0.167200529758182 -0.115729577117729 -0.163952107534569
-5.93097471938974 -0.16660453432673 -0.115729577117729 -0.160413523943836
-5.91839576982582 -0.165746807165958 -0.115729577117729 -0.156746264586167
-5.90581682026189 -0.164627567557973 -0.115729577117729 -0.152950329461563
-5.89323787069797 -0.163247437756823 -0.115729577117729 -0.149025718570023
-5.88065892113405 -0.161607443694574 -0.115729577117729 -0.144972431911547
-5.86807997157012 -0.159709015076741 -0.115729577117729 -0.140790469486135
-5.8555010220062 -0.157553984864548 -0.115729577117729 -0.136479831293787
-5.84292207244228 -0.155144588142407 -0.115729577117729 -0.132040517334504
-5.83034312287835 -0.152483460369925 -0.115729577117729 -0.127472527608285
-5.81776417331443 -0.149573635018674 -0.115729577117729 -0.122775862115131
-5.80518522375051 -0.146418540594883 -0.115729577117729 -0.11795052085504
-5.79260627418659 -0.143021997050129 -0.115729577117729 -0.112996503828014
-5.78002732462266 -0.139388211583057 -0.115729577117729 -0.107913811034052
-5.76744837505874 -0.135521773836048 -0.115729577117729 -0.102702442473154
-5.75486942549482 -0.131427650491719 -0.115729577117729 -0.097362398145321
-5.74229047593089 -0.127111179275027 -0.115729577117729 -0.0918936780505518
-5.72971152636697 -0.122578062367671 -0.115729577117729 -0.0862962821888465
-5.71713257680305 -0.117834359242423 -0.115729577117729 -0.0805702105602063
-5.70455362723912 -0.112886478925859 -0.115729577117729 -0.0747154631646295
-5.6919746776752 -0.107741171698921 -0.115729577117729 -0.0687320400021174
-5.67939572811128 -0.102405520245569 -0.115729577117729 -0.0626199410726695
-5.66681677854735 -0.0968869302606679 -0.115729577117729 -0.0563791663762858
-5.65423782898343 -0.0911931205291154 -0.115729577117729 -0.0500097159129665
-5.64165887941951 -0.0853321124890461 -0.115729577117729 -0.0435115896827114
-5.62907992985559 -0.0793122192927744 -0.115729577117729 -0.0368847876855206
-5.61650098029166 -0.0731420343799406 -0.115729577117729 -0.030129309921394
-5.60392203072774 -0.0668304195781197 -0.115729577117729 -0.0232451563903316
-5.59134308116382 -0.0603864927469103 -0.115729577117729 -0.0162323270923335
-5.57876413159989 -0.05381961498228 -0.115729577117729 -0.00909082202739969
-5.56618518203597 -0.0471393773986515 -0.115729577117729 -0.00182064119552963
-5.55360623247205 -0.0403555875069282 -0.115729577117729 0.00557821540327516
-5.54102728290812 -0.0334782552073248 -0.115729577117729 0.0131057477690168
-5.5284483333442 -0.0265175784165349 -0.115729577117729 0.0207619559016936
-5.51586938378028 -0.0194839283493584 -0.115729577117729 0.0285468398013062
-5.50329043421635 -0.0123878344755478 -0.115729577117729 0.0364603994678545
-5.49071148465243 -0.00523996917317722 -0.115729577117729 0.0445026349013385
-5.47813253508851 0.00194886789962972 -0.115729577117729 0.0526735461017583
-5.46555358552459 0.0091677656922494 -0.115729577117729 0.0609731330691138
-5.45297463596066 0.0164057178855651 -0.115729577117729 0.0694013958034051
-5.44039568639674 0.0236516392291483 -0.112579183266888 0.0779249518630871
-5.42781673683282 0.0308943820679446 -0.104703198639784 0.0862350136638687
-5.41523778726889 0.0381227530343932 -0.0968272140126794 0.0942564707122735
-5.40265883770497 0.0453255298815865 -0.0889512293855747 0.101989323008302
-5.39007988814105 0.0524914784327446 -0.081075244758471 0.109433570551953
-5.37750093857712 0.0596093696220481 -0.0731992601313663 0.116589213343228
-5.3649219890132 0.0666679966015799 -0.0653232755042621 0.123456251382126
-5.35234303944928 0.0736561918889853 -0.0574472908771579 0.130034684668647
-5.33976408988535 0.0805628445302546 -0.0495713062500537 0.136324513202791
-5.32718514032143 0.0873769172519305 -0.0416953216229495 0.142325736984559
